Frame ID,Object ID,Object Type,LocationX,LocationY,LocationZ,Length,Width,Height,Heading
418,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
418,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
418,220,3,96.0,34.7,0.0,2.03,0.00,1.30,3.13
418,216,1,57.3,17.1,0.0,5.37,1.80,1.57,2.24
418,219,3,84.3,21.3,0.0,2.36,0.76,1.41,0.01
418,221,3,50.4,29.1,0.0,1.80,0.00,1.42,1.96
418,217,1,43.0,14.5,0.0,4.97,2.04,1.54,1.50
418,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.21
418,225,4,84.1,8.7,1.0,0.38,0.38,1.86,3.04
418,234,4,81.3,16.1,0.7,0.38,0.38,1.30,2.87
418,231,4,74.6,17.8,0.6,0.50,0.50,1.10,0.06
418,229,4,106.8,6.3,1.0,0.38,0.38,1.86,0.97
418,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
418,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
418,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
418,220,3,96.1,34.7,0.0,2.03,0.00,1.30,3.13
418,216,1,57.3,17.0,0.0,5.37,1.80,1.57,2.23
418,219,3,84.2,21.3,0.0,2.36,0.76,1.41,0.01
418,221,3,50.4,29.2,0.0,1.80,0.00,1.42,1.96
418,217,1,43.0,14.5,0.0,4.97,2.04,1.54,1.51
418,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.21
418,225,4,84.1,8.7,1.0,0.38,0.38,1.86,3.04
418,234,4,81.3,16.1,0.7,0.38,0.38,1.30,2.87
418,231,4,74.6,17.8,0.6,0.50,0.50,1.10,0.06
418,229,4,106.8,6.3,1.0,0.38,0.38,1.86,0.97
418,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
418,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
418,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
418,220,3,96.1,34.7,0.0,2.03,0.00,1.30,3.13
418,216,1,57.3,17.0,0.0,5.37,1.80,1.57,2.23
418,219,3,84.2,21.3,0.0,2.36,0.76,1.41,0.01
418,221,3,50.4,29.2,0.0,1.80,0.00,1.42,1.96
418,217,1,43.0,14.5,0.0,4.97,2.04,1.54,1.51
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.21
419,225,4,84.1,8.7,1.0,0.38,0.38,1.86,3.05
419,234,4,81.3,16.1,0.7,0.38,0.38,1.30,2.88
419,231,4,74.6,17.8,0.6,0.50,0.50,1.10,0.06
419,229,4,106.8,6.3,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,96.2,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.3,17.0,0.0,5.37,1.80,1.57,2.23
419,219,3,84.1,21.3,0.0,2.36,0.76,1.41,0.01
419,221,3,50.4,29.3,0.0,1.80,0.00,1.42,1.96
419,217,1,43.0,14.6,0.0,4.97,2.04,1.54,1.52
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.11
419,225,4,84.7,8.7,1.0,0.38,0.38,1.86,3.09
419,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
419,231,4,74.2,17.8,0.6,0.50,0.50,1.10,0.03
419,229,4,106.2,7.2,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,98.0,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.7,16.2,0.0,5.37,1.80,1.57,2.10
419,219,3,82.5,21.3,0.0,2.36,0.76,1.41,0.07
419,221,3,51.3,30.9,0.0,1.80,0.00,1.42,2.10
419,217,1,43.3,16.5,0.0,4.97,2.04,1.54,1.77
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.11
419,225,4,84.7,8.7,1.0,0.38,0.38,1.86,3.10
419,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
419,231,4,74.2,17.8,0.6,0.50,0.50,1.10,0.03
419,229,4,106.2,7.2,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,98.1,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.8,16.1,0.0,5.37,1.80,1.57,2.10
419,219,3,82.4,21.3,0.0,2.36,0.76,1.41,0.07
419,221,3,51.3,31.0,0.0,1.80,0.00,1.42,2.10
419,217,1,43.4,16.6,0.0,4.97,2.04,1.54,1.78
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.10
419,225,4,84.7,8.7,1.0,0.38,0.38,1.86,3.10
419,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
419,231,4,74.2,17.8,0.6,0.50,0.50,1.10,0.03
419,229,4,106.2,7.2,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,98.2,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.8,16.1,0.0,5.37,1.80,1.57,2.09
419,219,3,82.3,21.3,0.0,2.36,0.76,1.41,0.08
419,221,3,51.4,31.0,0.0,1.80,0.00,1.42,2.11
419,217,1,43.4,16.6,0.0,4.97,2.04,1.54,1.79
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.10
419,225,4,84.7,8.7,1.0,0.38,0.38,1.86,3.11
419,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
419,231,4,74.2,17.8,0.6,0.50,0.50,1.10,0.03
419,229,4,106.2,7.3,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,98.2,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.8,16.0,0.0,5.37,1.80,1.57,2.09
419,219,3,82.3,21.3,0.0,2.36,0.76,1.41,0.08
419,221,3,51.4,31.1,0.0,1.80,0.00,1.42,2.11
419,217,1,43.4,16.7,0.0,4.97,2.04,1.54,1.80
419,226,4,86.7,9.5,1.0,0.38,0.38,1.86,2.10
419,225,4,84.7,8.7,1.0,0.38,0.38,1.86,3.11
419,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
419,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.03
419,229,4,106.1,7.3,1.0,0.38,0.38,1.86,0.97
419,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
419,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
419,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
419,220,3,98.3,34.7,0.0,2.03,0.00,1.30,3.13
419,216,1,57.8,16.0,0.0,5.37,1.80,1.57,2.08
419,219,3,82.2,21.3,0.0,2.36,0.76,1.41,0.09
419,221,3,51.4,31.1,0.0,1.80,0.00,1.42,2.12
419,217,1,43.4,16.8,0.0,4.97,2.04,1.54,1.81
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.09
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.12
420,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
420,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.02
420,229,4,106.1,7.4,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.4,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.8,15.9,0.0,5.37,1.80,1.57,2.07
420,219,3,82.1,21.2,0.0,2.36,0.76,1.41,0.09
420,221,3,51.5,31.3,0.0,1.80,0.00,1.42,2.14
420,217,1,43.5,16.9,0.0,4.97,2.04,1.54,1.83
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.09
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.12
420,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
420,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.02
420,229,4,106.1,7.4,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.4,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.8,15.9,0.0,5.37,1.80,1.57,2.07
420,219,3,82.1,21.2,0.0,2.36,0.76,1.41,0.09
420,221,3,51.5,31.3,0.0,1.80,0.00,1.42,2.14
420,217,1,43.5,16.9,0.0,4.97,2.04,1.54,1.83
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.09
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.12
420,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
420,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.02
420,229,4,106.1,7.4,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.5,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.8,15.9,0.0,5.37,1.80,1.57,2.06
420,219,3,82.0,21.2,0.0,2.36,0.76,1.41,0.10
420,221,3,51.6,31.3,0.0,1.80,0.00,1.42,2.15
420,217,1,43.5,17.0,0.0,4.97,2.04,1.54,1.84
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.08
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.13
420,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
420,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.01
420,229,4,106.0,7.5,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.7,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.9,15.8,0.0,5.37,1.80,1.57,2.05
420,219,3,81.9,21.2,0.0,2.36,0.76,1.41,0.11
420,221,3,51.6,31.4,0.0,1.80,0.00,1.42,2.17
420,217,1,43.6,17.1,0.0,4.97,2.04,1.54,1.86
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.08
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.13
420,234,4,81.5,16.1,0.7,0.38,0.38,1.30,2.92
420,231,4,74.1,17.8,0.6,0.50,0.50,1.10,0.01
420,229,4,106.0,7.5,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.7,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.9,15.8,0.0,5.37,1.80,1.57,2.05
420,219,3,81.9,21.2,0.0,2.36,0.76,1.41,0.11
420,221,3,51.6,31.4,0.0,1.80,0.00,1.42,2.17
420,217,1,43.6,17.1,0.0,4.97,2.04,1.54,1.86
420,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.08
420,225,4,84.8,8.7,1.0,0.38,0.38,1.86,3.13
420,234,4,81.5,16.0,0.7,0.38,0.38,1.30,2.92
420,231,4,74.0,17.8,0.6,0.50,0.50,1.10,0.01
420,229,4,106.0,7.5,1.0,0.38,0.38,1.86,0.97
420,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
420,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
420,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
420,220,3,98.7,34.7,0.0,2.03,0.00,1.30,3.13
420,216,1,57.9,15.8,0.0,5.37,1.80,1.57,2.05
420,219,3,81.8,21.2,0.0,2.36,0.76,1.41,0.11
420,221,3,51.7,31.5,0.0,1.80,0.00,1.42,2.18
420,217,1,43.6,17.2,0.0,4.97,2.04,1.54,1.87
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.08
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.5,16.0,0.7,0.38,0.38,1.30,2.92
421,231,4,74.0,17.8,0.6,0.50,0.50,1.10,0.01
421,229,4,106.0,7.5,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,98.8,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,57.9,15.7,0.0,5.37,1.80,1.57,2.04
421,219,3,81.7,21.2,0.0,2.36,0.76,1.41,0.12
421,221,3,51.8,31.6,0.0,1.80,0.00,1.42,2.21
421,217,1,43.7,17.3,0.0,4.97,2.04,1.54,1.89
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.13
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.5,16.0,0.7,0.38,0.38,1.30,2.92
421,231,4,74.0,17.8,0.6,0.50,0.50,1.10,0.01
421,229,4,105.9,7.6,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,98.9,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,57.9,15.6,0.0,5.37,1.80,1.57,2.03
421,219,3,81.7,21.2,0.0,2.36,0.76,1.41,0.12
421,221,3,51.8,31.7,0.0,1.80,0.00,1.42,2.22
421,217,1,43.7,17.4,0.0,4.97,2.04,1.54,1.90
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.13
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.5,16.0,0.7,0.38,0.38,1.30,2.92
421,231,4,74.0,17.8,0.6,0.50,0.50,1.10,0.01
421,229,4,105.9,7.6,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,98.9,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,57.9,15.6,0.0,5.37,1.80,1.57,2.03
421,219,3,81.7,21.2,0.0,2.36,0.76,1.41,0.12
421,221,3,51.8,31.7,0.0,1.80,0.00,1.42,2.22
421,217,1,43.7,17.4,0.0,4.97,2.04,1.54,1.90
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.15
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.5,16.0,0.7,0.38,0.38,1.30,2.92
421,231,4,74.0,17.8,0.6,0.50,0.50,1.10,0.00
421,229,4,105.9,7.6,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,99.0,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,57.9,15.6,0.0,5.37,1.80,1.57,2.02
421,219,3,81.6,21.2,0.0,2.36,0.76,1.41,0.13
421,221,3,51.9,31.7,0.0,1.80,0.00,1.42,2.23
421,217,1,43.7,17.4,0.0,4.97,2.04,1.54,1.91
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.18
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
421,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.00
421,229,4,105.9,7.7,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,99.2,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,58.0,15.5,0.0,5.37,1.80,1.57,2.01
421,219,3,81.5,21.2,0.0,2.36,0.76,1.41,0.13
421,221,3,52.0,31.8,0.0,1.80,0.00,1.42,2.25
421,217,1,43.8,17.5,0.0,4.97,2.04,1.54,1.93
421,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.20
421,225,4,84.9,8.7,1.0,0.38,0.38,1.86,3.13
421,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
421,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.00
421,229,4,105.9,7.7,1.0,0.38,0.38,1.86,0.97
421,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
421,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
421,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
421,220,3,99.2,34.7,0.0,2.03,0.00,1.30,3.13
421,216,1,58.0,15.5,0.0,5.37,1.80,1.57,2.00
421,219,3,81.4,21.1,0.0,2.36,0.76,1.41,0.14
421,221,3,52.0,31.9,0.0,1.80,0.00,1.42,2.26
421,217,1,43.8,17.6,0.0,4.97,2.04,1.54,1.94
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.21
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.13
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.00
422,229,4,105.8,7.8,1.0,0.38,0.38,1.86,0.97
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.3,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.0,15.4,0.0,5.37,1.80,1.57,2.00
422,219,3,81.3,21.1,0.0,2.36,0.76,1.41,0.14
422,221,3,52.1,31.9,0.0,1.80,0.00,1.42,2.27
422,217,1,43.9,17.7,0.0,4.97,2.04,1.54,1.94
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.23
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.13
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.01
422,229,4,105.8,7.8,1.0,0.38,0.38,1.86,0.97
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.4,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.0,15.4,0.0,5.37,1.80,1.57,1.99
422,219,3,81.3,21.1,0.0,2.36,0.76,1.41,0.14
422,221,3,52.1,32.0,0.0,1.80,0.00,1.42,2.28
422,217,1,43.9,17.7,0.0,4.97,2.04,1.54,1.95
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.24
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.13
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.01
422,229,4,105.8,7.8,1.0,0.38,0.38,1.86,0.97
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.4,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.0,15.3,0.0,5.37,1.80,1.57,1.98
422,219,3,81.2,21.1,0.0,2.36,0.76,1.41,0.15
422,221,3,52.1,32.0,0.0,1.80,0.00,1.42,2.29
422,217,1,43.9,17.8,0.0,4.97,2.04,1.54,1.96
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.25
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.14
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,229,4,105.8,7.9,1.0,0.38,0.38,1.86,0.97
422,231,4,73.9,17.8,0.6,0.50,0.50,1.10,0.01
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.5,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.0,15.3,0.0,5.37,1.80,1.57,1.98
422,219,3,81.2,21.1,0.0,2.36,0.76,1.41,0.15
422,221,3,52.2,32.1,0.0,1.80,0.00,1.42,2.31
422,217,1,44.0,17.9,0.0,4.97,2.04,1.54,1.97
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.26
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.14
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,229,4,105.7,7.9,1.0,0.38,0.38,1.86,0.97
422,231,4,73.8,17.8,0.6,0.50,0.50,1.10,0.01
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.6,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.0,15.2,0.0,5.37,1.80,1.57,1.97
422,219,3,81.1,21.1,0.0,2.36,0.76,1.41,0.15
422,221,3,52.2,32.1,0.0,1.80,0.00,1.42,2.32
422,217,1,44.0,17.9,0.0,4.97,2.04,1.54,1.98
422,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.27
422,225,4,85.0,8.7,1.0,0.38,0.38,1.86,3.14
422,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
422,229,4,105.7,7.9,1.0,0.38,0.38,1.86,0.97
422,231,4,73.8,17.8,0.6,0.50,0.50,1.10,0.01
422,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
422,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
422,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
422,220,3,99.7,34.7,0.0,2.03,0.00,1.30,3.13
422,216,1,58.1,15.2,0.0,5.37,1.80,1.57,1.96
422,219,3,81.0,21.1,0.0,2.36,0.76,1.41,0.16
422,221,3,52.3,32.2,0.0,1.80,0.00,1.42,2.33
422,217,1,44.0,18.0,0.0,4.97,2.04,1.54,1.99
423,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.28
423,225,4,85.1,8.7,1.0,0.38,0.38,1.86,3.14
423,234,4,81.6,16.0,0.7,0.38,0.38,1.30,2.93
423,229,4,105.7,8.0,1.0,0.38,0.38,1.86,0.97
423,231,4,73.8,17.8,0.6,0.50,0.50,1.10,0.02
423,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
423,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
423,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
423,220,3,99.8,34.7,0.0,2.03,0.00,1.30,3.13
423,216,1,58.1,15.1,0.0,5.37,1.80,1.57,1.95
423,219,3,80.9,21.0,0.0,2.36,0.76,1.41,0.16
423,221,3,52.4,32.3,0.0,1.80,0.00,1.42,2.35
423,217,1,44.1,18.1,0.0,4.97,2.04,1.54,2.01
423,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.39
423,225,4,85.4,8.7,1.0,0.38,0.38,1.86,3.10
423,234,4,81.8,16.0,0.7,0.38,0.38,1.30,2.96
423,229,4,105.1,8.8,1.0,0.38,0.38,1.86,0.97
423,231,4,73.3,17.7,0.6,0.50,0.50,1.10,0.09
423,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
423,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
423,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
423,220,3,101.6,34.7,0.0,2.03,0.00,1.30,3.13
423,216,1,58.3,13.8,0.0,5.37,1.80,1.57,1.76
423,219,3,79.2,20.7,0.0,2.36,0.76,1.41,0.21
423,221,3,53.9,33.2,0.0,1.80,0.00,1.42,2.76
423,217,1,45.2,19.5,0.0,4.97,2.04,1.54,2.24
423,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.39
423,225,4,85.4,8.7,1.0,0.38,0.38,1.86,3.10
423,234,4,81.8,16.0,0.7,0.38,0.38,1.30,2.96
423,229,4,105.1,8.9,1.0,0.38,0.38,1.86,0.97
423,231,4,73.3,17.7,0.6,0.50,0.50,1.10,0.10
423,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
423,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
423,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
423,220,3,101.7,34.7,0.0,2.03,0.00,1.30,3.13
423,216,1,58.3,13.7,0.0,5.37,1.80,1.57,1.75
423,219,3,79.1,20.7,0.0,2.36,0.76,1.41,0.22
423,221,3,54.1,33.2,0.0,1.80,0.00,1.42,2.78
423,217,1,45.3,19.6,0.0,4.97,2.04,1.54,2.25
423,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.37
423,225,4,85.4,8.7,1.0,0.38,0.38,1.86,3.10
423,234,4,81.8,16.0,0.7,0.38,0.38,1.30,2.96
423,229,4,105.0,8.9,1.0,0.38,0.38,1.86,0.97
423,231,4,73.3,17.7,0.6,0.50,0.50,1.10,0.10
423,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
423,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
423,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
423,220,3,101.8,34.7,0.0,2.03,0.00,1.30,3.13
423,216,1,58.3,13.6,0.0,5.37,1.80,1.57,1.74
423,219,3,79.0,20.6,0.0,2.36,0.76,1.41,0.22
423,221,3,54.1,33.2,0.0,1.80,0.00,1.42,2.79
423,217,1,45.4,19.6,0.0,4.97,2.04,1.54,2.26
423,226,4,86.7,9.6,1.0,0.38,0.38,1.86,2.37
423,225,4,85.4,8.7,1.0,0.38,0.38,1.86,3.10
423,234,4,81.8,16.0,0.7,0.38,0.38,1.30,2.96
423,229,4,105.0,8.9,1.0,0.38,0.38,1.86,0.97
423,231,4,73.3,17.7,0.6,0.50,0.50,1.10,0.10
423,223,2,83.8,12.3,0.0,4.44,1.77,1.99,0.09
423,218,1,78.4,13.6,0.0,3.99,1.85,1.62,0.34
423,222,2,65.9,12.1,0.1,5.92,1.99,2.56,0.03
423,220,3,101.8,34.7,0.0,2.03,0.00,1.30,3.13
423,216,1,58.3,13.6,0.0,5.37,1.80,1.57,1.74
423,219,3,79.0,20.6,0.0,2.36,0.76,1.41,0.22
423,221,3,54.1,33.2,0.0,1.80,0.00,1.42,2.79
423,217,1,45.4,19.6,0.0,4.97,2.04,1.54,2.26
