Server,Client,Vehicle,Map,Simulation time,Speed,Compass,Accelero,Gyroscop,Location,GNSS,Height,Throttle,Steer,Brake,Reverse,Hand brake,Manual
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.1,  9.9)","(  0.7, -0.9,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.0,  9.9)","(  0.6, -0.8,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","(  0.6, -0.7,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.0,  9.9)","(  0.5, -0.6,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.0,  9.9)","(  0.5, -0.6,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.0,  9.9)","(  0.4, -0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","(  0.4, -0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","(  0.4, -0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.9)","(  0.3, -0.1,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.1,  9.9)","(  0.2, -0.1,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.1,  9.9)","(  0.2,  0.0,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.1,  9.9)","(  0.2,  0.1,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","(  0.1,  0.1,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","(  0.1,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.1,  9.9)","(  0.0,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.1,  9.8)","( -0.0,  0.3, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.9)","( -0.0,  0.4, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.1,  0.4, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.4, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.1,  0.5, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.5, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","( -0.2,  0.5, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.4,  0.1,  9.6)","(  0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0, -0.0,  9.9)","( -0.0,  0.1, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.1, -0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.1,  0.1,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.3,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.2,  0.4,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.1,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000133,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:05,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.2,  0.3,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.2,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.2,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.1,  0.2,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.1,  0.1,  9.7)","(  0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0, -0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.1,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0, -0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:01:06,0 km/h,148° SE,"( -0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-49.1, -15.6)","( 42.000132,  1.999413)",-0 m,0.00,0.51,1.00,False,False,False
